census_geoid,geography_type,state_fips,place_fips,geography_name,acs_vintage,education_universe_25_plus,bachelors_or_higher_count,bachelors_or_higher_pct,source_id
1600000US3137105,place,31,37105,"O'Neill city, Nebraska",2024,2481,563,22.692,acs5_2024_place_education
1600000US3137140,place,31,37140,"Ong village, Nebraska",2024,41,2,4.878,acs5_2024_place_education
1600000US3137210,place,31,37210,"Orchard village, Nebraska",2024,249,54,21.687,acs5_2024_place_education
1600000US3137280,place,31,37280,"Ord city, Nebraska",2024,1504,398,26.463,acs5_2024_place_education
1600000US3137420,place,31,37420,"Orleans village, Nebraska",2024,239,58,24.268,acs5_2024_place_education
1600000US3137525,place,31,37525,"Osceola city, Nebraska",2024,634,162,25.552,acs5_2024_place_education
1600000US3137560,place,31,37560,"Oshkosh city, Nebraska",2024,530,93,17.547,acs5_2024_place_education
1600000US3137595,place,31,37595,"Osmond city, Nebraska",2024,445,89,20.0,acs5_2024_place_education
1600000US3137630,place,31,37630,"Otoe village, Nebraska",2024,112,16,14.286,acs5_2024_place_education
1600000US3137735,place,31,37735,"Overland CDP, Nebraska",2024,134,82,61.194,acs5_2024_place_education
1600000US3137770,place,31,37770,"Overton village, Nebraska",2024,442,46,10.407,acs5_2024_place_education
1600000US3137910,place,31,37910,"Oxford village, Nebraska",2024,400,79,19.75,acs5_2024_place_education
1600000US3138085,place,31,38085,"Page village, Nebraska",2024,86,18,20.93,acs5_2024_place_education
1600000US3138130,place,31,38130,"Palisade village, Nebraska",2024,207,32,15.459,acs5_2024_place_education
1600000US3138160,place,31,38160,"Palmer village, Nebraska",2024,286,43,15.035,acs5_2024_place_education
1600000US3138190,place,31,38190,"Palmyra village, Nebraska",2024,394,51,12.944,acs5_2024_place_education
1600000US3138225,place,31,38225,"Panama village, Nebraska",2024,172,22,12.791,acs5_2024_place_education
1600000US3138295,place,31,38295,"Papillion city, Nebraska",2024,17592,8420,47.863,acs5_2024_place_education
1600000US3138365,place,31,38365,"Parks CDP, Nebraska",2024,10,2,20.0,acs5_2024_place_education
1600000US3138575,place,31,38575,"Pawnee City city, Nebraska",2024,568,113,19.894,acs5_2024_place_education
1600000US3138610,place,31,38610,"Paxton village, Nebraska",2024,406,92,22.66,acs5_2024_place_education
1600000US3138750,place,31,38750,"Pender village, Nebraska",2024,848,267,31.486,acs5_2024_place_education
1600000US3138960,place,31,38960,"Peru city, Nebraska",2024,239,96,40.167,acs5_2024_place_education
1600000US3138995,place,31,38995,"Petersburg village, Nebraska",2024,257,76,29.572,acs5_2024_place_education
1600000US3139030,place,31,39030,"Phillips village, Nebraska",2024,267,21,7.865,acs5_2024_place_education
1600000US3139065,place,31,39065,"Pickrell village, Nebraska",2024,119,30,25.21,acs5_2024_place_education
1600000US3139100,place,31,39100,"Pierce city, Nebraska",2024,1318,325,24.659,acs5_2024_place_education
1600000US3139135,place,31,39135,"Pilger village, Nebraska",2024,229,54,23.581,acs5_2024_place_education
1600000US3139170,place,31,39170,"Plainview city, Nebraska",2024,862,131,15.197,acs5_2024_place_education
1600000US3139310,place,31,39310,"Platte Center village, Nebraska",2024,212,22,10.377,acs5_2024_place_education
1600000US3139345,place,31,39345,"Plattsmouth city, Nebraska",2024,4584,1300,28.36,acs5_2024_place_education
1600000US3139380,place,31,39380,"Pleasant Dale village, Nebraska",2024,173,17,9.827,acs5_2024_place_education
1600000US3139450,place,31,39450,"Pleasanton village, Nebraska",2024,376,103,27.394,acs5_2024_place_education
1600000US3139590,place,31,39590,"Plymouth village, Nebraska",2024,292,51,17.466,acs5_2024_place_education
1600000US3139660,place,31,39660,"Polk village, Nebraska",2024,240,31,12.917,acs5_2024_place_education
1600000US3139695,place,31,39695,"Ponca city, Nebraska",2024,550,121,22.0,acs5_2024_place_education
1600000US3139835,place,31,39835,"Poole CDP, Nebraska",2024,0,0,,acs5_2024_place_education
1600000US3139870,place,31,39870,"Potter village, Nebraska",2024,198,56,28.283,acs5_2024_place_education
1600000US3139975,place,31,39975,"Prague village, Nebraska",2024,208,34,16.346,acs5_2024_place_education
1600000US3140255,place,31,40255,"Prairie Home CDP, Nebraska",2024,0,0,,acs5_2024_place_education
1600000US3140325,place,31,40325,"Preston CDP, Nebraska",2024,16,3,18.75,acs5_2024_place_education
1600000US3140360,place,31,40360,"Primrose village, Nebraska",2024,32,0,0.0,acs5_2024_place_education
1600000US3140395,place,31,40395,"Princeton CDP, Nebraska",2024,85,40,47.059,acs5_2024_place_education
1600000US3140430,place,31,40430,"Prosser village, Nebraska",2024,67,24,35.821,acs5_2024_place_education
1600000US3140535,place,31,40535,"Raeville CDP, Nebraska",2024,0,0,,acs5_2024_place_education
1600000US3140570,place,31,40570,"Ragan village, Nebraska",2024,12,2,16.667,acs5_2024_place_education
1600000US3140605,place,31,40605,"Ralston city, Nebraska",2024,4498,1204,26.767,acs5_2024_place_education
1600000US3140675,place,31,40675,"Randolph city, Nebraska",2024,617,154,24.959,acs5_2024_place_education
1600000US3140710,place,31,40710,"Ravenna city, Nebraska",2024,1007,165,16.385,acs5_2024_place_education
1600000US3140780,place,31,40780,"Raymond village, Nebraska",2024,153,30,19.608,acs5_2024_place_education
1600000US3140920,place,31,40920,"Red Cloud city, Nebraska",2024,721,112,15.534,acs5_2024_place_education
1600000US3141130,place,31,41130,"Republican City village, Nebraska",2024,83,7,8.434,acs5_2024_place_education
1600000US3141235,place,31,41235,"Reynolds village, Nebraska",2024,24,0,0.0,acs5_2024_place_education
1600000US3141340,place,31,41340,"Richfield CDP, Nebraska",2024,35,19,54.286,acs5_2024_place_education
1600000US3141375,place,31,41375,"Richland village, Nebraska",2024,50,1,2.0,acs5_2024_place_education
1600000US3141480,place,31,41480,"Rising City village, Nebraska",2024,202,22,10.891,acs5_2024_place_education
1600000US3141515,place,31,41515,"Riverdale village, Nebraska",2024,159,49,30.818,acs5_2024_place_education
1600000US3141760,place,31,41760,"Riverton village, Nebraska",2024,85,7,8.235,acs5_2024_place_education
1600000US3141830,place,31,41830,"Roca village, Nebraska",2024,157,24,15.287,acs5_2024_place_education
1600000US3142075,place,31,42075,"Rockville village, Nebraska",2024,87,6,6.897,acs5_2024_place_education
1600000US3142145,place,31,42145,"Rogers village, Nebraska",2024,43,0,0.0,acs5_2024_place_education
1600000US3142250,place,31,42250,"Rosalie village, Nebraska",2024,117,45,38.462,acs5_2024_place_education
1600000US3142285,place,31,42285,"Roscoe CDP, Nebraska",2024,30,0,0.0,acs5_2024_place_education
1600000US3142355,place,31,42355,"Roseland village, Nebraska",2024,194,33,17.01,acs5_2024_place_education
1600000US3142495,place,31,42495,"Royal village, Nebraska",2024,35,0,0.0,acs5_2024_place_education
1600000US3142670,place,31,42670,"Rulo village, Nebraska",2024,128,0,0.0,acs5_2024_place_education
1600000US3142775,place,31,42775,"Rushville city, Nebraska",2024,637,175,27.473,acs5_2024_place_education
1600000US3142810,place,31,42810,"Ruskin village, Nebraska",2024,119,34,28.571,acs5_2024_place_education
1600000US3143055,place,31,43055,"St. Edward city, Nebraska",2024,418,78,18.66,acs5_2024_place_education
1600000US3143090,place,31,43090,"St. Helena village, Nebraska",2024,67,5,7.463,acs5_2024_place_education
1600000US3143160,place,31,43160,"St. Libory CDP, Nebraska",2024,197,6,3.046,acs5_2024_place_education
1600000US3143265,place,31,43265,"St. Paul city, Nebraska",2024,1886,548,29.056,acs5_2024_place_education
1600000US3143370,place,31,43370,"Salem village, Nebraska",2024,88,2,2.273,acs5_2024_place_education
1600000US3143475,place,31,43475,"Santee village, Nebraska",2024,97,14,14.433,acs5_2024_place_education
1600000US3143650,place,31,43650,"Sarben CDP, Nebraska",2024,21,3,14.286,acs5_2024_place_education
1600000US3143685,place,31,43685,"Sargent city, Nebraska",2024,379,72,18.997,acs5_2024_place_education
1600000US3143755,place,31,43755,"Saronville village, Nebraska",2024,37,17,45.946,acs5_2024_place_education
1600000US3144035,place,31,44035,"Schuyler city, Nebraska",2024,3682,303,8.229,acs5_2024_place_education
1600000US3144070,place,31,44070,"Scotia village, Nebraska",2024,320,64,20.0,acs5_2024_place_education
1600000US3144245,place,31,44245,"Scottsbluff city, Nebraska",2024,9501,2503,26.345,acs5_2024_place_education
1600000US3144280,place,31,44280,"Scribner city, Nebraska",2024,526,87,16.54,acs5_2024_place_education
1600000US3144385,place,31,44385,"Seneca CDP, Nebraska",2024,30,9,30.0,acs5_2024_place_education
1600000US3144420,place,31,44420,"Seward city, Nebraska",2024,4342,1674,38.554,acs5_2024_place_education
1600000US3144595,place,31,44595,"Shelby village, Nebraska",2024,461,80,17.354,acs5_2024_place_education
1600000US3144700,place,31,44700,"Shelton village, Nebraska",2024,904,161,17.81,acs5_2024_place_education
1600000US3145085,place,31,45085,"Shickley village, Nebraska",2024,263,76,28.897,acs5_2024_place_education
1600000US3145190,place,31,45190,"Sholes village, Nebraska",2024,12,2,16.667,acs5_2024_place_education
1600000US3145225,place,31,45225,"Shubert village, Nebraska",2024,184,48,26.087,acs5_2024_place_education
1600000US3145295,place,31,45295,"Sidney city, Nebraska",2024,4567,891,19.51,acs5_2024_place_education
1600000US3145400,place,31,45400,"Silver Creek village, Nebraska",2024,303,34,11.221,acs5_2024_place_education
1600000US3145575,place,31,45575,"Smithfield village, Nebraska",2024,65,2,3.077,acs5_2024_place_education
1600000US3145610,place,31,45610,"Snyder village, Nebraska",2024,203,12,5.911,acs5_2024_place_education
1600000US3145680,place,31,45680,"South Bend village, Nebraska",2024,84,4,4.762,acs5_2024_place_education
1600000US3146030,place,31,46030,"South Sioux City city, Nebraska",2024,8095,1258,15.54,acs5_2024_place_education
1600000US3146135,place,31,46135,"Spalding village, Nebraska",2024,262,49,18.702,acs5_2024_place_education
1600000US3146275,place,31,46275,"Spencer village, Nebraska",2024,242,31,12.81,acs5_2024_place_education
1600000US3146380,place,31,46380,"Sprague village, Nebraska",2024,108,35,32.407,acs5_2024_place_education
1600000US3146520,place,31,46520,"Springfield city, Nebraska",2024,1009,229,22.696,acs5_2024_place_education
1600000US3146625,place,31,46625,"Springview village, Nebraska",2024,152,33,21.711,acs5_2024_place_education
1600000US3146695,place,31,46695,"Stamford village, Nebraska",2024,113,17,15.044,acs5_2024_place_education
1600000US3146800,place,31,46800,"Stanton city, Nebraska",2024,1114,249,22.352,acs5_2024_place_education
1600000US3146835,place,31,46835,"Staplehurst village, Nebraska",2024,228,41,17.982,acs5_2024_place_education
1600000US3146870,place,31,46870,"Stapleton village, Nebraska",2024,232,58,25.0,acs5_2024_place_education
1600000US3147010,place,31,47010,"Steele City village, Nebraska",2024,49,2,4.082,acs5_2024_place_education
1600000US3147080,place,31,47080,"Steinauer village, Nebraska",2024,50,5,10.0,acs5_2024_place_education
1600000US3147115,place,31,47115,"Stella village, Nebraska",2024,104,32,30.769,acs5_2024_place_education
1600000US3147150,place,31,47150,"Sterling village, Nebraska",2024,488,121,24.795,acs5_2024_place_education
1600000US3147220,place,31,47220,"Stockham village, Nebraska",2024,14,3,21.429,acs5_2024_place_education
1600000US3147290,place,31,47290,"Stockville village, Nebraska",2024,28,6,21.429,acs5_2024_place_education
1600000US3147360,place,31,47360,"Strang village, Nebraska",2024,14,4,28.571,acs5_2024_place_education
1600000US3147395,place,31,47395,"Stratton village, Nebraska",2024,266,43,16.165,acs5_2024_place_education
1600000US3147465,place,31,47465,"Stromsburg city, Nebraska",2024,725,169,23.31,acs5_2024_place_education
1600000US3147500,place,31,47500,"Stuart village, Nebraska",2024,417,121,29.017,acs5_2024_place_education
1600000US3147675,place,31,47675,"Sumner village, Nebraska",2024,229,43,18.777,acs5_2024_place_education
1600000US3147745,place,31,47745,"Sunol CDP, Nebraska",2024,94,30,31.915,acs5_2024_place_education
1600000US3147815,place,31,47815,"Superior city, Nebraska",2024,1340,289,21.567,acs5_2024_place_education
1600000US3147850,place,31,47850,"Surprise village, Nebraska",2024,27,5,18.519,acs5_2024_place_education
1600000US3147920,place,31,47920,"Sutherland village, Nebraska",2024,829,147,17.732,acs5_2024_place_education
1600000US3147955,place,31,47955,"Sutton city, Nebraska",2024,945,250,26.455,acs5_2024_place_education
1600000US3148060,place,31,48060,"Swanton village, Nebraska",2024,61,10,16.393,acs5_2024_place_education
1600000US3148235,place,31,48235,"Syracuse city, Nebraska",2024,1454,414,28.473,acs5_2024_place_education
1600000US3148270,place,31,48270,"Table Rock village, Nebraska",2024,173,37,21.387,acs5_2024_place_education
1600000US3148305,place,31,48305,"Talmage village, Nebraska",2024,106,21,19.811,acs5_2024_place_education
1600000US3148340,place,31,48340,"Tamora CDP, Nebraska",2024,6,0,0.0,acs5_2024_place_education
1600000US3148410,place,31,48410,"Tarnov village, Nebraska",2024,22,5,22.727,acs5_2024_place_education
1600000US3148445,place,31,48445,"Taylor village, Nebraska",2024,102,12,11.765,acs5_2024_place_education
1600000US3148480,place,31,48480,"Tecumseh city, Nebraska",2024,1260,222,17.619,acs5_2024_place_education
1600000US3148515,place,31,48515,"Tekamah city, Nebraska",2024,1203,260,21.613,acs5_2024_place_education
1600000US3148585,place,31,48585,"Terrytown city, Nebraska",2024,563,101,17.94,acs5_2024_place_education
1600000US3148690,place,31,48690,"Thayer village, Nebraska",2024,25,3,12.0,acs5_2024_place_education
1600000US3148760,place,31,48760,"Thedford village, Nebraska",2024,208,49,23.558,acs5_2024_place_education
1600000US3148900,place,31,48900,"Thurston village, Nebraska",2024,77,15,19.481,acs5_2024_place_education
1600000US3148935,place,31,48935,"Tilden city, Nebraska",2024,635,144,22.677,acs5_2024_place_education
1600000US3149005,place,31,49005,"Tobias village, Nebraska",2024,45,9,20.0,acs5_2024_place_education
1600000US3149145,place,31,49145,"Trenton village, Nebraska",2024,366,82,22.404,acs5_2024_place_education
1600000US3149285,place,31,49285,"Trumbull village, Nebraska",2024,179,63,35.196,acs5_2024_place_education
1600000US3149320,place,31,49320,"Tryon CDP, Nebraska",2024,96,24,25.0,acs5_2024_place_education
1600000US3149425,place,31,49425,"Uehling village, Nebraska",2024,179,38,21.229,acs5_2024_place_education
1600000US3149460,place,31,49460,"Ulysses village, Nebraska",2024,148,2,1.351,acs5_2024_place_education
1600000US3149530,place,31,49530,"Unadilla village, Nebraska",2024,241,61,25.311,acs5_2024_place_education
1600000US3149635,place,31,49635,"Union village, Nebraska",2024,148,19,12.838,acs5_2024_place_education
1600000US3149880,place,31,49880,"Upland village, Nebraska",2024,88,9,10.227,acs5_2024_place_education
1600000US3149915,place,31,49915,"Utica village, Nebraska",2024,658,153,23.252,acs5_2024_place_education
1600000US3149950,place,31,49950,"Valentine city, Nebraska",2024,1845,474,25.691,acs5_2024_place_education
1600000US3150020,place,31,50020,"Valley city, Nebraska",2024,2386,1221,51.174,acs5_2024_place_education
1600000US3150125,place,31,50125,"Valparaiso village, Nebraska",2024,367,75,20.436,acs5_2024_place_education
1600000US3150230,place,31,50230,"Venango village, Nebraska",2024,130,16,12.308,acs5_2024_place_education
1600000US3150265,place,31,50265,"Venice CDP, Nebraska",2024,73,0,0.0,acs5_2024_place_education
1600000US3150335,place,31,50335,"Verdel village, Nebraska",2024,31,2,6.452,acs5_2024_place_education
1600000US3150370,place,31,50370,"Verdigre village, Nebraska",2024,375,60,16.0,acs5_2024_place_education
1600000US3150510,place,31,50510,"Verdon village, Nebraska",2024,136,5,3.676,acs5_2024_place_education
1600000US3150790,place,31,50790,"Virginia village, Nebraska",2024,47,2,4.255,acs5_2024_place_education
1600000US3150895,place,31,50895,"Waco village, Nebraska",2024,144,43,29.861,acs5_2024_place_education
1600000US3150965,place,31,50965,"Wahoo city, Nebraska",2024,3168,1175,37.09,acs5_2024_place_education
1600000US3151070,place,31,51070,"Wakefield city, Nebraska",2024,760,127,16.711,acs5_2024_place_education
1600000US3151175,place,31,51175,"Wallace village, Nebraska",2024,216,70,32.407,acs5_2024_place_education
