census_geoid,state_fips,place_fips,geography_name,acs_vintage,median_home_value,median_gross_rent,renter_cost_burden_30_pct_plus,renter_cost_burden_universe,source_id
1600000US3857220,38,57220,"Noonan city, North Dakota",2024,70000,,100.0,10,acs5_2024_place_housing
1600000US3858120,38,58120,"North River city, North Dakota",2024,376900,,,0,acs5_2024_place_housing
1600000US3858300,38,58300,"Northwood city, North Dakota",2024,208200,681,29.7,138,acs5_2024_place_housing
1600000US3858740,38,58740,"Oakes city, North Dakota",2024,159700,843,44.3,176,acs5_2024_place_housing
1600000US3859020,38,59020,"Oberon city, North Dakota",2024,53800,,,0,acs5_2024_place_housing
1600000US3859660,38,59660,"Oriska city, North Dakota",2024,76800,535,11.1,9,acs5_2024_place_housing
1600000US3859820,38,59820,"Orrin CDP, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3860100,38,60100,"Osnabrock city, North Dakota",2024,31900,1053,65.7,35,acs5_2024_place_housing
1600000US3860380,38,60380,"Overly city, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3860480,38,60480,"Oxbow city, North Dakota",2024,680100,,,0,acs5_2024_place_housing
1600000US3860500,38,60500,"Page city, North Dakota",2024,92500,500,24.0,25,acs5_2024_place_housing
1600000US3860620,38,60620,"Palermo city, North Dakota",2024,43300,1094,35.7,28,acs5_2024_place_housing
1600000US3860900,38,60900,"Park River city, North Dakota",2024,131900,818,37.8,193,acs5_2024_place_housing
1600000US3860940,38,60940,"Parshall city, North Dakota",2024,122400,726,23.0,239,acs5_2024_place_housing
1600000US3861460,38,61460,"Pekin city, North Dakota",2024,56000,817,0.0,7,acs5_2024_place_housing
1600000US3861580,38,61580,"Pembina city, North Dakota",2024,136200,718,32.1,53,acs5_2024_place_housing
1600000US3861780,38,61780,"Perth city, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3861860,38,61860,"Petersburg city, North Dakota",2024,112500,,0.0,2,acs5_2024_place_housing
1600000US3862060,38,62060,"Pettibone city, North Dakota",2024,,,0.0,3,acs5_2024_place_housing
1600000US3862260,38,62260,"Pick City city, North Dakota",2024,158900,692,0.0,11,acs5_2024_place_housing
1600000US3862540,38,62540,"Pillsbury city, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3862620,38,62620,"Pingree city, North Dakota",2024,,,0.0,2,acs5_2024_place_housing
1600000US3862780,38,62780,"Pisek city, North Dakota",2024,66300,,0.0,7,acs5_2024_place_housing
1600000US3862980,38,62980,"Plaza city, North Dakota",2024,163200,1106,23.7,38,acs5_2024_place_housing
1600000US3863700,38,63700,"Porcupine CDP, North Dakota",2024,,531,0.0,26,acs5_2024_place_housing
1600000US3863740,38,63740,"Portal city, North Dakota",2024,87200,674,33.3,60,acs5_2024_place_housing
1600000US3863900,38,63900,"Portland city, North Dakota",2024,194000,623,11.8,76,acs5_2024_place_housing
1600000US3864140,38,64140,"Powers Lake city, North Dakota",2024,232100,1092,27.3,55,acs5_2024_place_housing
1600000US3864320,38,64320,"Prairie Rose city, North Dakota",2024,440000,,100.0,1,acs5_2024_place_housing
1600000US3865100,38,65100,"Raleigh CDP, North Dakota",2024,9999,,,0,acs5_2024_place_housing
1600000US3865580,38,65580,"Ray city, North Dakota",2024,227600,988,41.7,108,acs5_2024_place_housing
1600000US3865900,38,65900,"Reeder city, North Dakota",2024,43600,850,30.8,13,acs5_2024_place_housing
1600000US3865980,38,65980,"Regan city, North Dakota",2024,,,0.0,5,acs5_2024_place_housing
1600000US3866020,38,66020,"Regent city, North Dakota",2024,57300,789,42.3,26,acs5_2024_place_housing
1600000US3866040,38,66040,"Reile's Acres city, North Dakota",2024,475600,,,0,acs5_2024_place_housing
1600000US3866260,38,66260,"Reynolds city, North Dakota",2024,167300,1650,20.0,15,acs5_2024_place_housing
1600000US3866300,38,66300,"Rhame city, North Dakota",2024,120800,,14.3,14,acs5_2024_place_housing
1600000US3866500,38,66500,"Richardton city, North Dakota",2024,188500,593,29.2,48,acs5_2024_place_housing
1600000US3866980,38,66980,"Riverdale city, North Dakota",2024,222700,,0.0,18,acs5_2024_place_housing
1600000US3867180,38,67180,"Robinson city, North Dakota",2024,,,20.0,5,acs5_2024_place_housing
1600000US3867500,38,67500,"Rocklake city, North Dakota",2024,67000,442,0.0,13,acs5_2024_place_housing
1600000US3867620,38,67620,"Rogers city, North Dakota",2024,47500,,,0,acs5_2024_place_housing
1600000US3867780,38,67780,"Rolette city, North Dakota",2024,128400,188,0.0,38,acs5_2024_place_housing
1600000US3867820,38,67820,"Rolla city, North Dakota",2024,151500,620,43.1,218,acs5_2024_place_housing
1600000US3868540,38,68540,"Ross city, North Dakota",2024,180000,,0.0,51,acs5_2024_place_housing
1600000US3868860,38,68860,"Rugby city, North Dakota",2024,131800,853,36.8,318,acs5_2024_place_housing
1600000US3869140,38,69140,"Ruso city, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3869300,38,69300,"Ruthville CDP, North Dakota",2024,13900,,7.1,14,acs5_2024_place_housing
1600000US3869340,38,69340,"Rutland city, North Dakota",2024,75000,469,11.1,9,acs5_2024_place_housing
1600000US3869460,38,69460,"Ryder city, North Dakota",2024,53300,,47.4,19,acs5_2024_place_housing
1600000US3869980,38,69980,"St. John city, North Dakota",2024,,770,43.8,32,acs5_2024_place_housing
1600000US3870260,38,70260,"St. Thomas city, North Dakota",2024,79300,825,20.8,24,acs5_2024_place_housing
1600000US3870380,38,70380,"Sanborn city, North Dakota",2024,103100,,0.0,8,acs5_2024_place_housing
1600000US3870780,38,70780,"Sarles city, North Dakota",2024,9999,,,0,acs5_2024_place_housing
1600000US3870980,38,70980,"Sawyer city, North Dakota",2024,210700,1100,61.1,18,acs5_2024_place_housing
1600000US3871500,38,71500,"Scranton city, North Dakota",2024,117500,779,42.4,33,acs5_2024_place_housing
1600000US3871660,38,71660,"Selfridge city, North Dakota",2024,70600,492,28.6,21,acs5_2024_place_housing
1600000US3871700,38,71700,"Selz CDP, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3871780,38,71780,"Sentinel Butte city, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3871940,38,71940,"Sharon city, North Dakota",2024,,,0.0,10,acs5_2024_place_housing
1600000US3872180,38,72180,"Sheldon city, North Dakota",2024,57500,,,0,acs5_2024_place_housing
1600000US3872250,38,72250,"Shell Valley CDP, North Dakota",2024,90800,428,43.3,141,acs5_2024_place_housing
1600000US3872540,38,72540,"Sherwood city, North Dakota",2024,47500,445,33.3,42,acs5_2024_place_housing
1600000US3872580,38,72580,"Sheyenne city, North Dakota",2024,68300,438,18.6,43,acs5_2024_place_housing
1600000US3872820,38,72820,"Sibley city, North Dakota",2024,200000,,,0,acs5_2024_place_housing
1600000US3873820,38,73820,"Solen city, North Dakota",2024,41700,,0.0,2,acs5_2024_place_housing
1600000US3874020,38,74020,"Souris city, North Dakota",2024,,,0.0,4,acs5_2024_place_housing
1600000US3874185,38,74185,"South Heart city, North Dakota",2024,324500,619,26.7,30,acs5_2024_place_housing
1600000US3874660,38,74660,"Spiritwood CDP, North Dakota",2024,235700,,,0,acs5_2024_place_housing
1600000US3874740,38,74740,"Spiritwood Lake city, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3874780,38,74780,"Springbrook city, North Dakota",2024,,,66.7,3,acs5_2024_place_housing
1600000US3875380,38,75380,"Stanley city, North Dakota",2024,237900,1144,23.4,368,acs5_2024_place_housing
1600000US3875420,38,75420,"Stanton city, North Dakota",2024,117900,,0.0,19,acs5_2024_place_housing
1600000US3875580,38,75580,"Starkweather city, North Dakota",2024,55000,,0.0,4,acs5_2024_place_housing
1600000US3875780,38,75780,"Steele city, North Dakota",2024,161000,824,30.1,123,acs5_2024_place_housing
1600000US3876500,38,76500,"Strasburg city, North Dakota",2024,95300,560,70.4,54,acs5_2024_place_housing
1600000US3876620,38,76620,"Streeter city, North Dakota",2024,56500,,18.2,11,acs5_2024_place_housing
1600000US3877180,38,77180,"Surrey city, North Dakota",2024,315800,,0.0,32,acs5_2024_place_housing
1600000US3877260,38,77260,"Sutton CDP, North Dakota",2024,,,0.0,5,acs5_2024_place_housing
1600000US3877660,38,77660,"Sykeston city, North Dakota",2024,66700,,0.0,17,acs5_2024_place_housing
1600000US3877980,38,77980,"Tappen city, North Dakota",2024,64400,640,5.6,36,acs5_2024_place_housing
1600000US3878180,38,78180,"Taylor city, North Dakota",2024,222200,,0.0,5,acs5_2024_place_housing
1600000US3878660,38,78660,"Thompson city, North Dakota",2024,281900,775,61.5,26,acs5_2024_place_housing
1600000US3878940,38,78940,"Tioga city, North Dakota",2024,199600,1092,7.9,368,acs5_2024_place_housing
1600000US3879140,38,79140,"Tolley city, North Dakota",2024,12200,,100.0,6,acs5_2024_place_housing
1600000US3879180,38,79180,"Tolna city, North Dakota",2024,83000,498,17.6,34,acs5_2024_place_housing
1600000US3879340,38,79340,"Tower City city, North Dakota",2024,187500,788,6.7,15,acs5_2024_place_housing
1600000US3879420,38,79420,"Towner city, North Dakota",2024,78400,450,14.3,49,acs5_2024_place_housing
1600000US3879460,38,79460,"Trenton CDP, North Dakota",2024,305400,617,0.0,41,acs5_2024_place_housing
1600000US3879940,38,79940,"Turtle Lake city, North Dakota",2024,120100,779,11.1,45,acs5_2024_place_housing
1600000US3880140,38,80140,"Tuttle city, North Dakota",2024,,,0.0,2,acs5_2024_place_housing
1600000US3880660,38,80660,"Underwood city, North Dakota",2024,191200,682,22.6,62,acs5_2024_place_housing
1600000US3880860,38,80860,"Upham city, North Dakota",2024,53800,554,0.0,17,acs5_2024_place_housing
1600000US3881180,38,81180,"Valley City city, North Dakota",2024,162200,780,31.8,1327,acs5_2024_place_housing
1600000US3881620,38,81620,"Velva city, North Dakota",2024,194600,769,29.2,89,acs5_2024_place_housing
1600000US3881700,38,81700,"Venturia city, North Dakota",2024,22300,,0.0,1,acs5_2024_place_housing
1600000US3881900,38,81900,"Verona city, North Dakota",2024,65800,,0.0,9,acs5_2024_place_housing
1600000US3882380,38,82380,"Voltaire city, North Dakota",2024,211400,,0.0,2,acs5_2024_place_housing
1600000US3882660,38,82660,"Wahpeton city, North Dakota",2024,171300,751,32.7,1889,acs5_2024_place_housing
1600000US3882780,38,82780,"Walcott city, North Dakota",2024,188900,,0.0,10,acs5_2024_place_housing
1600000US3882940,38,82940,"Wales city, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3882980,38,82980,"Walhalla city, North Dakota",2024,93000,630,32.0,150,acs5_2024_place_housing
1600000US3883580,38,83580,"Warwick city, North Dakota",2024,42500,,0.0,14,acs5_2024_place_housing
1600000US3883700,38,83700,"Washburn city, North Dakota",2024,238200,818,40.0,180,acs5_2024_place_housing
1600000US3883860,38,83860,"Watford City city, North Dakota",2024,408500,1336,23.0,1859,acs5_2024_place_housing
1600000US3884780,38,84780,"West Fargo city, North Dakota",2024,321900,1111,38.8,5636,acs5_2024_place_housing
1600000US3885020,38,85020,"Westhope city, North Dakota",2024,102800,596,25.0,24,acs5_2024_place_housing
1600000US3885180,38,85180,"Wheatland CDP, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3885540,38,85540,"White Earth city, North Dakota",2024,109700,,100.0,3,acs5_2024_place_housing
1600000US3885660,38,85660,"White Shield CDP, North Dakota",2024,,811,20.0,40,acs5_2024_place_housing
1600000US3886020,38,86020,"Wildrose city, North Dakota",2024,113800,,20.0,10,acs5_2024_place_housing
1600000US3886220,38,86220,"Williston city, North Dakota",2024,286200,1122,30.7,6012,acs5_2024_place_housing
1600000US3886380,38,86380,"Willow City city, North Dakota",2024,64500,689,28.6,14,acs5_2024_place_housing
1600000US3886580,38,86580,"Wilton city, North Dakota",2024,215900,838,6.3,63,acs5_2024_place_housing
1600000US3886620,38,86620,"Wimbledon city, North Dakota",2024,153400,625,0.0,13,acs5_2024_place_housing
1600000US3886780,38,86780,"Wing city, North Dakota",2024,103100,513,26.7,30,acs5_2024_place_housing
1600000US3887020,38,87020,"Wishek city, North Dakota",2024,100600,586,24.7,73,acs5_2024_place_housing
1600000US3887180,38,87180,"Wolford city, North Dakota",2024,55000,,0.0,3,acs5_2024_place_housing
1600000US3887580,38,87580,"Woodworth city, North Dakota",2024,59000,,10.0,10,acs5_2024_place_housing
1600000US3887740,38,87740,"Wyndmere city, North Dakota",2024,162900,,24.1,29,acs5_2024_place_housing
1600000US3887860,38,87860,"York city, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3888020,38,88020,"Ypsilanti CDP, North Dakota",2024,,,,0,acs5_2024_place_housing
1600000US3888140,38,88140,"Zap city, North Dakota",2024,91300,1275,14.8,27,acs5_2024_place_housing
1600000US3888180,38,88180,"Zeeland city, North Dakota",2024,24300,,0.0,6,acs5_2024_place_housing
1600000US3900142,39,00142,"Aberdeen village, Ohio",2024,171400,588,33.3,225,acs5_2024_place_housing
1600000US3900198,39,00198,"Ada village, Ohio",2024,160500,884,43.2,849,acs5_2024_place_housing
1600000US3900380,39,00380,"Adamsville village, Ohio",2024,66900,917,28.6,14,acs5_2024_place_housing
1600000US3900436,39,00436,"Addyston village, Ohio",2024,105700,860,43.9,196,acs5_2024_place_housing
1600000US3900450,39,00450,"Adelphi village, Ohio",2024,164300,900,68.1,72,acs5_2024_place_housing
1600000US3900464,39,00464,"Adena village, Ohio",2024,68200,1058,41.5,65,acs5_2024_place_housing
1600000US3900541,39,00541,"Ai CDP, Ohio",2024,9999,1369,12.2,82,acs5_2024_place_housing
1600000US3901000,39,01000,"Akron city, Ohio",2024,122000,955,49.9,41805,acs5_2024_place_housing
1600000US3901042,39,01042,"Albany village, Ohio",2024,145600,847,27.2,191,acs5_2024_place_housing
1600000US3901154,39,01154,"Alexandria village, Ohio",2024,253300,1500,26.5,34,acs5_2024_place_housing
1600000US3901210,39,01210,"Alger village, Ohio",2024,68500,644,18.6,86,acs5_2024_place_housing
1600000US3901420,39,01420,"Alliance city, Ohio",2024,125400,836,37.1,3962,acs5_2024_place_housing
1600000US3901588,39,01588,"Alvordton CDP, Ohio",2024,,1058,59.4,32,acs5_2024_place_housing
1600000US3901630,39,01630,"Amanda village, Ohio",2024,168400,958,48.8,43,acs5_2024_place_housing
1600000US3901672,39,01672,"Amberley village, Ohio",2024,515400,,33.3,27,acs5_2024_place_housing
1600000US3901742,39,01742,"Amelia CDP, Ohio",2024,230400,957,39.8,1983,acs5_2024_place_housing
1600000US3901784,39,01784,"Amesville village, Ohio",2024,145200,1111,27.3,11,acs5_2024_place_housing
1600000US3901798,39,01798,"Amherst city, Ohio",2024,239200,906,51.2,570,acs5_2024_place_housing
1600000US3901938,39,01938,"Amsterdam village, Ohio",2024,66900,661,14.9,47,acs5_2024_place_housing
1600000US3902022,39,02022,"Andersonville CDP, Ohio",2024,223900,879,36.8,19,acs5_2024_place_housing
1600000US3902050,39,02050,"Andover village, Ohio",2024,128400,667,34.7,150,acs5_2024_place_housing
1600000US3902092,39,02092,"Anna village, Ohio",2024,167200,1114,33.7,190,acs5_2024_place_housing
1600000US3902120,39,02120,"Ansonia village, Ohio",2024,118900,710,42.6,129,acs5_2024_place_housing
1600000US3902148,39,02148,"Antioch village, Ohio",2024,87000,,16.7,6,acs5_2024_place_housing
1600000US3902204,39,02204,"Antwerp village, Ohio",2024,144800,806,57.2,269,acs5_2024_place_housing
1600000US3902232,39,02232,"Apple Creek village, Ohio",2024,191400,1000,20.9,86,acs5_2024_place_housing
1600000US3902266,39,02266,"Apple Valley CDP, Ohio",2024,287700,,0.0,106,acs5_2024_place_housing
1600000US3902274,39,02274,"Aquilla village, Ohio",2024,139100,1125,40.0,15,acs5_2024_place_housing
1600000US3902316,39,02316,"Arcadia village, Ohio",2024,165700,1214,21.4,14,acs5_2024_place_housing
1600000US3902330,39,02330,"Arcanum village, Ohio",2024,148700,803,41.4,285,acs5_2024_place_housing
1600000US3902344,39,02344,"Archbold village, Ohio",2024,176400,755,29.6,605,acs5_2024_place_housing
1600000US3902400,39,02400,"Arlington village, Ohio",2024,205000,1063,41.7,187,acs5_2024_place_housing
1600000US3902428,39,02428,"Arlington Heights village, Ohio",2024,112300,914,21.4,229,acs5_2024_place_housing
1600000US3902568,39,02568,"Ashland city, Ohio",2024,157900,893,39.4,2993,acs5_2024_place_housing
1600000US3902582,39,02582,"Ashley village, Ohio",2024,153400,1039,28.4,243,acs5_2024_place_housing
1600000US3902638,39,02638,"Ashtabula city, Ohio",2024,105900,793,46.3,3310,acs5_2024_place_housing
1600000US3902680,39,02680,"Ashville village, Ohio",2024,291000,999,35.5,860,acs5_2024_place_housing
1600000US3902722,39,02722,"Athalia village, Ohio",2024,108300,1021,25.0,48,acs5_2024_place_housing
1600000US3902736,39,02736,"Athens city, Ohio",2024,247000,1011,63.6,4882,acs5_2024_place_housing
1600000US3902820,39,02820,"Attica village, Ohio",2024,113800,756,53.9,89,acs5_2024_place_housing
1600000US3902848,39,02848,"Atwater CDP, Ohio",2024,130400,791,15.9,88,acs5_2024_place_housing
1600000US3903086,39,03086,"Aurora city, Ohio",2024,387800,1799,48.2,1204,acs5_2024_place_housing
1600000US3903142,39,03142,"Austinburg CDP, Ohio",2024,162500,,35.3,17,acs5_2024_place_housing
1600000US3903184,39,03184,"Austintown CDP, Ohio",2024,144300,788,44.7,4843,acs5_2024_place_housing
1600000US3903352,39,03352,"Avon city, Ohio",2024,395900,1796,34.6,1107,acs5_2024_place_housing
1600000US3903464,39,03464,"Avon Lake city, Ohio",2024,368300,1537,35.6,1845,acs5_2024_place_housing
1600000US3903562,39,03562,"Bailey Lakes village, Ohio",2024,146900,978,11.9,42,acs5_2024_place_housing
1600000US3903585,39,03585,"Bainbridge CDP, Ohio",2024,446600,2238,40.9,254,acs5_2024_place_housing
1600000US3903604,39,03604,"Bainbridge village, Ohio",2024,97700,910,27.3,77,acs5_2024_place_housing
1600000US3903646,39,03646,"Bairdstown village, Ohio",2024,70000,,33.3,3,acs5_2024_place_housing
1600000US3903716,39,03716,"Ballville CDP, Ohio",2024,195300,872,35.9,128,acs5_2024_place_housing
1600000US3903744,39,03744,"Baltic village, Ohio",2024,120600,882,19.2,78,acs5_2024_place_housing
1600000US3903758,39,03758,"Baltimore village, Ohio",2024,231300,907,56.0,620,acs5_2024_place_housing
1600000US3903786,39,03786,"Bannock CDP, Ohio",2024,94900,,46.7,30,acs5_2024_place_housing
1600000US3903828,39,03828,"Barberton city, Ohio",2024,135200,848,39.5,4134,acs5_2024_place_housing
1600000US3903926,39,03926,"Barnesville village, Ohio",2024,114800,767,62.5,696,acs5_2024_place_housing
